title,release_date,release_year,revenue,budget,return,belongs_to_collection,production_companies,production_countries,spoken_languages,id,vote_average,vote_count,popularity,genero
Beur sur la ville,2011-10-11,2011.0,0.0,0.0,0.0,,,,,77460,4.4,27.0,1.45553,Comedy
Tender Son: The Frankenstein Project,2010-07-26,2010.0,0.0,0.0,0.0,,,,,73311,5.0,2.0,0.211103,Drama
Becoming Bond,2017-03-11,2017.0,0.0,0.0,0.0,,,,,438493,7.1,10.0,1.053472,Documentary
Pretty as a Picture: The Art of David Lynch,1997-10-14,1997.0,0.0,0.0,0.0,,,,,44386,7.4,8.0,0.241231,Documentary
The Prisoner of Second Avenue,1975-03-14,1975.0,0.0,0.0,0.0,,,,,19221,6.0,11.0,2.089535,Comedy
The Clown Murders,1976-09-17,1976.0,0.0,0.0,0.0,,,,,44960,0.0,0.0,2.9e-05,Drama
Vir Das: Abroad Understanding,2017-04-25,2017.0,0.0,0.0,0.0,,,,,454361,7.0,5.0,0.742094,Comedy
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",2017-05-09,2017.0,0.0,0.0,0.0,,,,,456193,7.3,9.0,0.778068,Comedy
Lenny Cooke,2013-12-06,2013.0,0.0,0.0,0.0,,,,,174374,7.0,4.0,0.469718,Documentary
Express 'Moscow-Russia',2014-04-17,2014.0,0.0,0.0,0.0,,,,,274388,3.3,6.0,0.87609,Comedy
Best Worst Thing That Ever Could Have Happened...,2016-10-09,2016.0,0.0,0.0,0.0,,,,,413579,6.0,1.0,0.366915,Documentary
Red Sun,1971-09-15,1971.0,0.0,0.0,0.0,,,,,11842,6.9,41.0,5.660214,Action
El Crack,1981-01-01,1981.0,0.0,0.0,0.0,,,,,60794,6.1,4.0,0.4351,Crime
The Hunchback of Notre-Dame,1986-01-01,1986.0,0.0,0.0,0.0,,,,,79599,2.0,1.0,0.093542,Animation
Wakefield,2016-09-02,2016.0,0.0,0.0,0.0,,,,,369894,6.3,57.0,6.835437,Drama
Lana Del Rey: The Greatest Story Never Told,2013-06-04,2013.0,0.0,0.0,0.0,,,,,424235,0.0,0.0,0.020404,
Women,1965-06-06,1965.0,0.0,0.0,0.0,,,,,77770,5.0,1.0,0.275712,Drama
In View,2016-11-20,2016.0,0.0,0.0,0.0,,,,,424971,0.0,0.0,0.062595,
The Wedding Plan,2017-05-12,2017.0,0.0,0.0,0.0,,,,,412363,6.0,6.0,1.235839,Comedy
Red Nose Day Actually,2017-03-24,2017.0,0.0,4000000.0,0.0,,,,,447061,7.7,29.0,5.753444,TV Movie
Whitney: Can I Be Me,2017-04-24,2017.0,0.0,0.0,0.0,,,,,448449,6.1,57.0,3.250568,Music
Valerian and the City of a Thousand Planets,2017-07-20,2017.0,90024292.0,197471676.0,0.4558845796194083,,,,,339964,6.7,905.0,15.262706,Adventure
The Mad Scientist,1941-09-26,1941.0,0.0,100000.0,0.0,,,,,95414,7.3,7.0,0.330478,Action
The Underground World,1943-06-18,1943.0,0.0,0.0,0.0,,,,,146072,6.5,2.0,0.111147,
Lensman,1984-06-07,1984.0,0.0,0.0,0.0,,,,,25525,6.8,4.0,0.401054,Animation
Classic Albums: The Who - Who's Next,1999-10-21,1999.0,0.0,0.0,0.0,,,,,67840,7.5,2.0,0.073418,Music
The Silver Screen: Color Me Lavender,1997-11-01,1997.0,0.0,0.0,0.0,,,,,135787,0.0,0.0,0.075111,History
El Super,1979-04-28,1979.0,0.0,0.0,0.0,,,,,260666,7.0,2.0,0.028571,Comedy
The Gracefield Incident,2017-07-21,2017.0,0.0,0.0,0.0,,,,,327253,4.7,26.0,4.184306,Horror
Legend of the Galactic Heroes: Overture to a New War,1993-12-18,1993.0,0.0,0.0,0.0,Legend of the Galactic Heroes Collection,,,,154727,7.2,5.0,0.398224,Animation
Hammer,2016-11-03,2016.0,0.0,0.0,0.0,,,,,423360,6.0,2.0,0.711675,Action
A2 Racer,2004-02-19,2004.0,0.0,7200000.0,0.0,,,,,11930,4.3,13.0,2.686788,Action
Long Strange Trip,2017-01-23,2017.0,0.0,0.0,0.0,,,,,431714,10.0,1.0,0.617655,Music
Shadow World,2016-04-16,2016.0,0.0,0.0,0.0,,,,,390410,8.3,4.0,0.356383,Documentary
Warning: This Drug May Kill You,2017-05-01,2017.0,0.0,0.0,0.0,,,,,452372,7.0,3.0,0.526562,TV Movie
Maksim Perepelitsa,1955-12-12,1955.0,0.0,0.0,0.0,,,,,174720,6.7,6.0,0.492842,Comedy
The Mars Generation,2017-01-20,2017.0,0.0,0.0,0.0,,,,,433878,7.5,10.0,0.774638,Documentary
The Northlander,2016-10-14,2016.0,0.0,0.0,0.0,,,,,412280,5.3,3.0,1.062709,Adventure
Requiem,2001-12-28,2001.0,60700.0,0.0,0.0,,,,,2104,5.0,2.0,1.286005,Action
Magyar vándor,2004-02-05,2004.0,0.0,0.0,0.0,,,,,66926,5.6,5.0,0.353403,Adventure
Kincsem,2017-03-16,2017.0,0.0,0.0,0.0,,,,,447236,5.3,3.0,0.544214,Romance
The Man of Gold,1962-12-13,1962.0,0.0,0.0,0.0,,,,,110131,7.8,2.0,0.128402,Romance
We Never Die!,1993-01-15,1993.0,0.0,0.0,0.0,,,,,41075,5.0,1.0,0.012313,
Willy The Sparrow,1988-03-09,1988.0,0.0,0.0,0.0,,,,,37587,5.3,5.0,0.558829,Family
Slap-Jack,1992-02-21,1992.0,0.0,0.0,0.0,,,,,41055,7.8,3.0,0.004974,
The Toth Family,1969-11-29,1969.0,0.0,0.0,0.0,,,,,8776,5.9,4.0,0.199328,Drama
Abigél,1978-01-01,1978.0,0.0,0.0,0.0,,,,,41689,6.5,2.0,0.156351,Drama
Cat City,1986-10-02,1986.0,0.0,0.0,0.0,Macskafogó gyűjtemény,,,,60800,8.0,20.0,1.83837,Animation
The Guy from Our Cemetery,2015-09-03,2015.0,0.0,0.0,0.0,,,,,354296,5.4,7.0,0.546922,Thriller
Wow! A Talking Fish!,1983-01-31,1983.0,0.0,0.0,0.0,,,,,165095,8.7,6.0,0.739673,Comedy
"Abraxas, Guardian of the Universe",1990-12-18,1990.0,0.0,0.0,0.0,,,,,37926,4.0,7.0,0.59923,Adventure
Travels of an Ant,1983-01-01,1983.0,0.0,0.0,0.0,,,,,193216,9.0,4.0,0.013026,Animation
The Black Raven,1943-05-31,1943.0,0.0,0.0,0.0,,,,,86772,5.3,4.0,0.43484,Mystery
Sharpe's Rifles,1993-05-05,1993.0,0.0,0.0,0.0,Sharpe Collection,,,,70133,5.6,27.0,1.591882,Action
Picture of Light,1994-12-15,1994.0,0.0,0.0,0.0,,,,,259231,6.4,4.0,0.142515,Documentary
Chaos,1984-11-22,1984.0,0.0,0.0,0.0,,,,,38164,7.7,6.0,1.133154,Mystery
Lucky Bastard,2014-02-14,2014.0,0.0,0.0,0.0,,,,,180850,3.8,12.0,1.394775,Thriller
What on Earth!,1966-01-01,1966.0,0.0,0.0,0.0,,,,,243312,6.5,2.0,0.106361,Animation
Life Risking Romance,2016-12-14,2016.0,0.0,0.0,0.0,,,,,431251,7.7,3.0,0.591638,Romance
Afro Tanaka,2012-02-18,2012.0,0.0,0.0,0.0,,,,,124505,3.2,3.0,0.784833,Comedy
Liar Game: Reborn,2012-03-03,2012.0,0.0,0.0,0.0,,,,,133977,5.8,6.0,0.605467,Drama
The Who: Thirty Years of Maximum R&B,1994-08-15,1994.0,0.0,0.0,0.0,,,,,39827,0.0,0.0,0.01426,
Three Sisters,1970-04-01,1970.0,0.0,0.0,0.0,,,,,277396,2.0,1.0,0.464209,
Wedding in Galilee,1988-01-01,1988.0,0.0,0.0,0.0,,,,,49168,5.5,4.0,0.000308,Drama
Jimi Hendrix: Electric Church,2015-09-04,2015.0,0.0,0.0,0.0,,,,,356167,7.2,3.0,0.41538,Music
Mali Blues,2016-09-29,2016.0,0.0,0.0,0.0,,,,,404518,0.0,0.0,0.119393,
Nice Places to Die,2015-06-04,2015.0,0.0,0.0,0.0,,,,,458808,0.0,0.0,0.085882,Documentary
Black Rose,2014-04-17,2014.0,855450.0,7000000.0,0.12220714285714286,,,,,272610,2.0,6.0,2.482771,Drama
Living,2012-08-30,2012.0,0.0,0.0,0.0,,,,,144804,7.1,7.0,1.69925,
Loev,2016-05-12,2016.0,0.0,0.0,0.0,,,,,381070,5.4,19.0,1.816328,Drama
The Pass,2016-03-16,2016.0,0.0,0.0,0.0,,,,,382475,7.2,23.0,6.710179,Drama
Texas Rising,2015-05-25,2015.0,0.0,0.0,0.0,,,,,337747,5.6,5.0,0.895272,Drama
Home of the Brave,1986-04-27,1986.0,0.0,0.0,0.0,,,,,117680,7.5,3.0,0.022845,Music
Radiant City,2007-05-30,2007.0,0.0,0.0,0.0,,,,,24564,7.0,1.0,0.06218,Documentary
Hasan Minhaj: Homecoming King,2017-05-23,2017.0,0.0,0.0,0.0,,,,,458310,8.1,22.0,1.531309,Comedy
Metalocalypse: The Doomstar Requiem,2013-10-27,2013.0,0.0,0.0,0.0,,,,,328407,7.7,9.0,1.586754,Animation
Perhaps Love,2005-12-01,2005.0,0.0,0.0,0.0,,,,,44458,7.0,19.0,2.180285,Drama
Jeremiah Tower: The Last Magnificent,2016-07-29,2016.0,0.0,0.0,0.0,,,,,392734,0.0,0.0,0.326655,Documentary
Happy Burnout,2017-04-11,2017.0,0.0,0.0,0.0,,,,,400552,5.3,3.0,1.340083,Comedy
Fedora,1978-05-30,1978.0,0.0,6727000.0,0.0,,,,,54000,6.1,20.0,1.935843,Drama
Bloody Psycho,1989-01-01,1989.0,0.0,0.0,0.0,,,,,121888,0.0,0.0,0.008903,Horror
The Night Before the Exams,2006-02-17,2006.0,0.0,2457000.0,0.0,,,,,33365,6.3,215.0,4.250923,Comedy
Intimate Parts,2013-09-11,2013.0,0.0,0.0,0.0,,,,,204690,4.5,6.0,2.263853,Drama
Till Night Do Us Part,2012-10-11,2012.0,0.0,0.0,0.0,,,,,139559,7.5,3.0,0.376914,Comedy
The Yellow Eyes of Crocodiles,2014-04-09,2014.0,0.0,0.0,0.0,,,,,260312,6.1,67.0,9.203353,Drama
The Black Hen,2015-12-09,2015.0,0.0,0.0,0.0,,,,,372355,5.0,2.0,0.392167,Drama
Among the Believers,2015-04-16,2015.0,0.0,0.0,0.0,,,,,334681,7.0,5.0,0.487041,Documentary
Behemoth,2015-09-11,2015.0,0.0,0.0,0.0,,,,,352202,8.5,10.0,1.269798,Documentary
Sex and Broadcasting,2014-11-15,2014.0,0.0,0.0,0.0,,,,,303835,8.0,1.0,0.0568,
The Dust Storm,2016-12-13,2016.0,0.0,0.0,0.0,,,,,360592,6.0,3.0,1.004785,Romance
The Last Day of Summer,1958-08-04,1958.0,0.0,0.0,0.0,,,,,227245,6.3,4.0,0.15018,Drama
Sarah Silverman: A Speck of Dust,2017-05-30,2017.0,0.0,0.0,0.0,,,,,459295,7.7,11.0,0.828399,Comedy
Umbrella Coup,1980-10-08,1980.0,0.0,0.0,0.0,,,,,60194,6.5,16.0,1.491333,Comedy
The Model Solution,2002-04-30,2002.0,0.0,0.0,0.0,,,,,348853,0.0,0.0,0.361375,Drama
Yarn,2016-03-12,2016.0,0.0,0.0,0.0,,,,,381096,0.0,0.0,0.067624,Animation
Taekwondo,2016-08-18,2016.0,0.0,0.0,0.0,,,,,413666,7.8,16.0,2.373999,Drama
The Boss's Daughter,2016-01-06,2016.0,0.0,0.0,0.0,,,,,330333,5.4,23.0,2.348352,Comedy
Three heroes and the King of the Sea,2017-01-01,2017.0,0.0,0.0,0.0,,,,,446850,5.5,2.0,0.468664,
Vamps,2017-02-22,2017.0,0.0,0.0,0.0,,,,,430988,5.0,6.0,9.334447,Horror
Gatekeeper,2016-09-25,2016.0,0.0,0.0,0.0,,,,,418787,0.0,0.0,0.060396,Documentary
Allen Iverson: The Answer,2016-06-06,2016.0,0.0,0.0,0.0,,,,,449012,9.0,1.0,0.147584,Documentary
The Magic Roundabout,2005-01-19,2005.0,0.0,20000000.0,0.0,,,,,16455,5.6,38.0,2.757473,Animation
Negociador,2014-09-22,2014.0,0.0,0.0,0.0,,,,,292631,6.6,7.0,0.57353,Comedy
Breakdown Lane,2017-01-05,2017.0,0.0,0.0,0.0,,,,,401359,4.0,8.0,0.957068,Drama
Rock'n Roll,2017-02-15,2017.0,0.0,0.0,0.0,,,,,382589,5.4,194.0,6.677459,Comedy
Black Butterfly,2017-05-26,2017.0,0.0,0.0,0.0,,,,,76812,6.5,93.0,20.058633,Thriller
I Am Jane Doe,2017-02-10,2017.0,0.0,0.0,0.0,,,,,430448,6.7,10.0,1.833216,Crime
Поэма о крыльях,1979-07-06,1979.0,0.0,0.0,0.0,,,,,419601,0.0,0.0,0.0525,Drama
Girls Nite Out,1982-06-20,1982.0,0.0,0.0,0.0,,,,,59738,4.7,3.0,0.959481,Horror
Held For Ransom,1938-06-17,1938.0,0.0,0.0,0.0,,,,,210183,0.0,0.0,0.001684,Crime
Mudhalvan,1999-11-07,1999.0,22000000.0,7400000.0,2.972972972972973,,,,,66526,6.3,6.0,0.236466,Foreign
Home Sweet Home,2013-05-13,2013.0,0.0,0.0,0.0,,,,,195796,4.9,14.0,2.295958,Horror
Nirvana,2008-07-03,2008.0,273137.0,2000000.0,0.1365685,,,,,72663,4.7,5.0,0.679141,Drama
Cannibal,2006-12-05,2006.0,0.0,0.0,0.0,,,,,48753,6.4,16.0,0.871517,Drama
Interceptors,1999-09-11,1999.0,0.0,0.0,0.0,,,,,65118,4.2,5.0,0.435022,Action
Nemesis,1992-12-26,1992.0,0.0,0.0,0.0,Nemesis Collection,,,,24230,5.3,40.0,11.48313,Science Fiction
Superfantozzi,1986-12-23,1986.0,0.0,0.0,0.0,Fantozzi Collection,,,,44268,6.3,62.0,3.49331,Comedy
Skinhead Attitude,2003-08-08,2003.0,0.0,0.0,0.0,,,,,12816,8.0,2.0,0.160726,Documentary
Boudu,2005-03-09,2005.0,0.0,0.0,0.0,,,,,14644,4.6,22.0,4.792541,Comedy
Recon 2020:  The Caprini Massacre,2004-05-22,2004.0,0.0,100000.0,0.0,,,,,205908,1.0,2.0,0.280237,Science Fiction
Doctor Aybolit,1984-06-06,1984.0,0.0,0.0,0.0,Сказки Чуковского,,,,198951,3.0,3.0,0.731334,Animation
977,2006-10-26,2006.0,0.0,0.0,0.0,,,,,58296,3.0,2.0,0.117195,Drama
Hard-Hearted,2007-06-19,2007.0,0.0,0.0,0.0,,,,,64393,4.0,2.0,0.299356,Crime
Intergirl,1989-01-21,1989.0,0.0,0.0,0.0,,,,,83524,5.7,7.0,0.547897,Drama
Frost,2012-09-07,2012.0,0.0,1500000.0,0.0,,,,,131343,4.6,4.0,0.313424,Horror
The Sannikov Land,1973-10-01,1973.0,0.0,0.0,0.0,,,,,57757,6.9,7.0,1.735003,Fantasy
Extraterrestrial,2007-06-03,2007.0,0.0,0.0,0.0,,,,,193288,6.7,3.0,0.332368,Drama
The Goddess,2004-11-30,2004.0,0.0,0.0,0.0,,,,,36695,4.1,5.0,0.810164,Drama
Gamer,2001-03-21,2001.0,0.0,0.0,0.0,,,,,82495,3.2,5.0,0.759754,Action
Junk,2006-03-26,2006.0,0.0,3000000.0,0.0,,,,,135210,3.5,6.0,0.811005,Crime
Star Command,1996-03-11,1996.0,0.0,0.0,0.0,,,,,6436,4.3,4.0,0.506128,Drama
Hello Smile!,1956-02-29,1956.0,0.0,0.0,0.0,,,,,95197,6.7,3.0,0.152825,Comedy
Life for Two,1958-09-24,1958.0,0.0,0.0,0.0,,,,,78475,6.5,1.0,0.163485,Comedy
How to Keep the Red Lamp Burning,1965-10-28,1965.0,0.0,0.0,0.0,,,,,78534,6.0,3.0,0.494739,Comedy
Deadly Species,2002-02-15,2002.0,0.0,0.0,0.0,,,,,43084,3.2,3.0,0.222971,Horror
The Worst of Faces of Death,1987-06-15,1987.0,0.0,0.0,0.0,,,,,390540,0.0,0.0,0.044306,Horror
Peek-a-boo,1954-10-15,1954.0,0.0,0.0,0.0,,,,,74580,4.5,3.0,0.785695,Comedy
The Twelve Chairs,1962-12-17,1962.0,0.0,0.0,0.0,,,,,106176,6.5,2.0,1.273735,Comedy
The Second Tragic Fantozzi,1976-04-15,1976.0,0.0,0.0,0.0,Fantozzi Collection,,,,37769,7.5,105.0,4.232902,Comedy
Virgin Report,1972-01-01,1972.0,0.0,0.0,0.0,,,,,81509,4.0,1.0,0.342716,Comedy
Interceptor Force 2,2002-11-30,2002.0,0.0,0.0,0.0,,,,,64278,0.0,0.0,0.384546,Action
They Are Among Us,2004-05-14,2004.0,0.0,0.0,0.0,,,,,41237,4.5,4.0,0.5258,Horror
L'educazione sentimentale di Eugenie,2005-01-01,2005.0,0.0,0.0,0.0,,,,,64827,8.0,1.0,0.46583,
The Da Vinci Treasure,2006-05-23,2006.0,0.0,850.0,0.0,,,,,76012,2.8,3.0,0.127383,Mystery
Spermula,1976-07-07,1976.0,0.0,0.0,0.0,,,,,48584,5.5,4.0,3.494968,Science Fiction
The Fear of Speed,2002-08-02,2002.0,0.0,0.0,0.0,,,,,50227,2.0,2.0,0.15591,Comedy
Wild Flowers,2000-12-07,2000.0,0.0,0.0,0.0,,,,,45952,7.1,8.0,0.575941,Drama
Assault of the Killer Bimbos,1988-05-06,1988.0,0.0,0.0,0.0,,,,,67387,3.0,2.0,0.014895,Action
The Guyver: Bio-Booster Armor,1989-09-25,1989.0,0.0,0.0,0.0,,,,,197854,6.2,5.0,0.025827,Science Fiction
Snuff 102,2007-03-01,2007.0,0.0,0.0,0.0,,,,,428863,3.4,8.0,0.544629,Thriller
A Prince (almost) Charming,2013-01-07,2013.0,214000.0,0.0,0.0,,,,,155887,5.2,16.0,1.985348,Romance
Shark Zone,2003-10-14,2003.0,0.0,0.0,0.0,,,,,69059,2.5,2.0,0.372454,Action
Door on the Left as You Leave the Elevator,1988-08-31,1988.0,0.0,0.0,0.0,,,,,39422,6.9,9.0,1.499816,Comedy
The Fruit Is Ripe,1977-01-20,1977.0,0.0,0.0,0.0,,,,,74949,5.7,9.0,1.512118,Comedy
The Naked Eye,1998-02-20,1998.0,0.0,0.0,0.0,,,,,115711,6.0,2.0,0.792064,
Schoolgirl Report Part 1: What Parents Don't Think Is Possible,1970-10-23,1970.0,0.0,0.0,0.0,Schoolgirl Report Collection,,,,36888,4.6,7.0,1.700458,Drama
Open Graves,2009-09-19,2009.0,0.0,6500000.0,0.0,,,,,28499,4.6,24.0,2.662584,Horror
Black Magic M-66,1987-06-28,1987.0,0.0,0.0,0.0,,,,,66045,7.0,4.0,1.448415,Action
Dr. Alien,1989-10-12,1989.0,0.0,0.0,0.0,,,,,67317,6.1,6.0,0.426789,Comedy
2012 Doomsday,2008-02-12,2008.0,0.0,250000.0,0.0,,,,,16266,2.3,32.0,2.37802,Adventure
Combustion,2013-04-26,2013.0,0.0,0.0,0.0,,,,,141015,5.4,38.0,0.133451,Action
Adventures Of A Taxi Driver,1976-04-30,1976.0,0.0,0.0,0.0,Adventures of a ...,,,,86190,6.8,4.0,0.418006,Comedy
Fugitives,1986-06-06,1986.0,0.0,0.0,0.0,,,,,30163,6.7,61.0,3.041709,Comedy
The Voyeur,1994-01-27,1994.0,0.0,0.0,0.0,,,,,27066,4.1,54.0,7.488283,Drama
The Chronicles of Riddick: Dark Fury,2004-06-15,2004.0,0.0,0.0,0.0,The Chronicles of Riddick Collection,,,,2791,5.9,157.0,1.628881,Action
She,1984-07-12,1984.0,0.0,0.0,0.0,,,,,47345,5.2,11.0,0.767505,Action
Manitou's Shoe,2001-07-11,2001.0,0.0,0.0,0.0,,,,,8366,6.7,145.0,6.009793,Comedy
Appleseed: Ex Machina,2007-10-19,2007.0,0.0,0.0,0.0,Appleseed Collection,,,,13981,6.6,79.0,5.889896,Animation
The Giant King,2012-10-04,2012.0,0.0,0.0,0.0,,,,,136087,4.8,4.0,1.804347,Science Fiction
The Dark Side of The Moon,1990-05-30,1990.0,0.0,0.0,0.0,,,,,2154,4.7,11.0,1.576967,Horror
My Seawoman,1990-06-01,1990.0,0.0,0.0,0.0,,,,,103307,2.8,3.0,0.012313,Comedy
Seven Old Men and One Girl,1968-06-06,1968.0,0.0,0.0,0.0,,,,,65713,5.0,1.0,0.038695,Comedy
The Marriage of Balzaminov,1964-06-06,1964.0,0.0,0.0,0.0,,,,,76277,6.9,5.0,1.026644,Comedy
The Cutlass,1973-01-01,1973.0,0.0,0.0,0.0,The Cutlass Collection,,,,77051,5.5,2.0,0.082778,Adventure
Take Care of the Women!,1981-10-01,1981.0,0.0,0.0,0.0,,,,,142746,5.0,1.0,0.37965,Comedy
Butterfly Kiss,2006-06-06,2006.0,0.0,0.0,0.0,,,,,65679,2.8,4.0,0.601258,Action
The Life Of Buddha,2007-12-05,2007.0,0.0,4000000.0,0.0,,,,,68365,5.3,2.0,0.146255,History
Purgatory,1998-03-23,1998.0,0.0,0.0,0.0,,,,,109535,4.5,4.0,0.438004,War
Rammstein: Live aus Berlin,1999-08-31,1999.0,0.0,0.0,0.0,,,,,22099,9.0,4.0,0.989113,Music
Dumpling Brothers,2013-08-29,2013.0,0.0,0.0,0.0,,,,,333953,7.0,1.0,0.050476,Comedy
The Bonus,1974-01-01,1974.0,0.0,0.0,0.0,,,,,275054,3.7,3.0,0.691569,Drama
Babnik,1990-02-01,1990.0,0.0,0.0,0.0,,,,,103301,1.0,1.0,0.032701,Comedy
Indigo,2008-03-20,2008.0,0.0,2500000.0,0.0,,,,,62664,3.7,3.0,0.461312,Mystery
The Cook,1965-06-06,1965.0,0.0,0.0,0.0,,,,,143073,3.0,1.0,0.348516,Comedy
Valentin and Valentina,1985-12-12,1985.0,0.0,0.0,0.0,,,,,142757,4.3,3.0,1.54159,Drama
Where Is Enohp Located?,1987-06-06,1987.0,0.0,0.0,0.0,,,,,131958,4.0,2.0,0.011064,Comedy
Zigzag of Success,1968-01-01,1968.0,0.0,0.0,0.0,,,,,46588,6.0,2.0,0.171137,Comedy
Be My Husband,1981-06-06,1981.0,0.0,0.0,0.0,,,,,63300,4.5,2.0,0.077739,Comedy
The Mechanic Gavrilov's Beloved Woman,1982-03-08,1982.0,0.0,0.0,0.0,,,,,83459,5.0,4.0,0.853395,Romance
The Foundling,1939-06-06,1939.0,0.0,0.0,0.0,,,,,83435,5.8,4.0,0.621041,Comedy
Tractor Drivers,1939-07-03,1939.0,0.0,0.0,0.0,,,,,292656,4.0,2.0,0.366948,Romance
The Stepmother,1973-06-06,1973.0,0.0,0.0,0.0,,,,,67687,7.0,1.0,0.000308,Drama
The Imaginary Voyage,1926-04-30,1926.0,0.0,0.0,0.0,,,,,67451,6.5,4.0,0.158356,Comedy
White Dew,1983-06-06,1983.0,0.0,0.0,0.0,,,,,92132,6.4,7.0,0.262044,Comedy
The Invisible Man,1984-01-12,1984.0,0.0,0.0,0.0,,,,,75294,5.0,1.0,0.077218,Drama
Three Poplars on Plyuschikha Street,1967-06-06,1967.0,0.0,0.0,0.0,,,,,63293,7.6,10.0,0.795092,Drama
Three Plus Two,1963-07-03,1963.0,0.0,0.0,0.0,,,,,73267,7.4,8.0,0.387842,Comedy
The Tracker,2001-11-21,2001.0,0.0,0.0,0.0,,,,,213496,6.0,2.0,0.350197,Action
The Dancer,2000-06-07,2000.0,0.0,0.0,0.0,,,,,28745,4.6,5.0,0.250106,Drama
One Way,2006-10-21,2006.0,0.0,0.0,0.0,,,,,7298,4.9,12.0,2.306467,Crime
Succubus,1968-04-19,1968.0,0.0,0.0,0.0,,,,,28279,6.4,5.0,0.870649,Horror
"Och, Karol",1985-10-21,1985.0,0.0,0.0,0.0,,,,,81297,6.5,2.0,0.002001,Comedy
A Bell From Hell,1973-10-01,1973.0,0.0,0.0,0.0,,,,,52849,6.6,8.0,1.123296,Foreign
Exit,2000-07-11,2000.0,0.0,1000000.0,0.0,,,,,228642,5.0,2.0,2.115358,Thriller
Courage,2011-11-18,2011.0,0.0,0.0,0.0,,,,,96005,7.1,4.0,0.149618,Drama
Heroes,2010-10-22,2010.0,0.0,0.0,0.0,,,,,83481,7.6,11.0,0.477999,Drama
Tomorrow I'll Wake Up and Scald Myself with Tea,1977-06-01,1977.0,0.0,0.0,0.0,,,,,51424,6.3,10.0,1.180615,Comedy
Soulless 2,2015-03-05,2015.0,0.0,0.0,0.0,ДухLess (Коллекция),,,,327982,4.4,11.0,1.369751,Drama
Dumb: The Story of Big Brother Magazine,2017-06-03,2017.0,0.0,0.0,0.0,,,,,453053,6.0,1.0,0.444744,Documentary
Parsifal,1982-04-30,1982.0,0.0,0.0,0.0,,,,,176167,8.3,3.0,0.165026,Drama
Tropical Carmine,2014-10-16,2014.0,0.0,0.0,0.0,,,,,264389,6.0,3.0,0.457331,
After Love,2016-06-08,2016.0,0.0,0.0,0.0,,,,,377278,5.9,38.0,4.499903,Drama
Thunder Road,2016-01-23,2016.0,0.0,0.0,0.0,,,,,379959,8.0,2.0,0.102319,Drama
Manoman,2015-01-01,2015.0,0.0,0.0,0.0,,,,,353406,7.0,1.0,0.106093,Drama
The Most Beautiful Thing,2012-05-15,2012.0,0.0,0.0,0.0,,,,,246006,4.5,2.0,0.306599,
The Glass Cell,1978-04-05,1978.0,0.0,0.0,0.0,,,,,4049,5.0,1.0,0.002841,Drama
Anna Karenina,1948-01-22,1948.0,0.0,0.0,0.0,,,,,32066,5.3,6.0,0.603149,Drama
The Promise,2016-10-27,2016.0,0.0,300000.0,0.0,,,,,402919,4.5,3.0,1.340429,Crime
Sweet Virginia,2017-11-17,2017.0,0.0,0.0,0.0,,,,,413992,0.0,1.0,1.718775,
Mobile Homes,2018-04-04,2018.0,0.0,0.0,0.0,,,,,412059,0.0,1.0,0.155147,Drama
The Farthest,2017-02-26,2017.0,0.0,0.0,0.0,,,,,436305,8.3,6.0,1.196529,Documentary
Crossing the Last Line,1991-07-09,1991.0,0.0,0.0,0.0,,,,,181564,5.3,2.0,0.001393,Action
The Old Man,2012-01-01,2012.0,0.0,0.0,0.0,,,,,151652,4.0,4.0,0.37955,Action
A Tale of Legendary Libido,2008-04-30,2008.0,0.0,0.0,0.0,,,,,42384,6.2,13.0,1.199077,Comedy
A Stork's Journey,2017-05-11,2017.0,0.0,0.0,0.0,,,,,378111,5.1,11.0,9.459123,Adventure
A Grande Família: O Filme,2007-01-26,2007.0,0.0,0.0,0.0,,,,,56049,5.5,14.0,0.536814,Comedy
Macbeth,2010-10-06,2010.0,0.0,0.0,0.0,,,,,133448,6.9,9.0,1.159167,Drama
Tiger Raid,2016-10-07,2016.0,0.0,0.0,0.0,,,,,390587,4.0,2.0,1.490384,Thriller
Hunter Will Get You,1976-02-01,1976.0,0.0,0.0,0.0,,,,,11512,6.4,14.0,1.375007,Crime
Nobody Wanted to Die,1965-09-04,1965.0,0.0,0.0,0.0,,,,,278730,5.8,4.0,0.924553,Drama
Up in the World,1956-01-01,1956.0,0.0,0.0,0.0,,,,,38389,6.5,5.0,0.926374,Comedy
The Alive and the Dead,1963-06-06,1963.0,0.0,0.0,0.0,,,,,49578,5.0,1.0,0.056531,War
Love Hotel,1985-08-03,1985.0,0.0,0.0,0.0,,,,,115788,5.0,1.0,0.599997,
You'll Never Be Alone,2016-02-13,2016.0,0.0,0.0,0.0,,,,,383526,7.6,11.0,0.714494,Crime
Harold and Lillian: A Hollywood Love Story,2015-11-17,2015.0,0.0,0.0,0.0,,,,,367966,10.0,1.0,0.115872,Documentary
The Journey,2017-03-30,2017.0,0.0,0.0,0.0,,,,,408616,7.4,5.0,0.859277,Drama
McLaren,2017-05-25,2017.0,0.0,0.0,0.0,,,,,419192,8.0,13.0,1.487037,Documentary
Destiny,2006-01-01,2006.0,0.0,0.0,0.0,,,,,44105,7.7,8.0,0.836285,Drama
